id,job,name
2048,Loader,Allison Beda
2048,Post-Production Manager,Anet Hambarsumian
2048,Special Effects Coordinator,Mike Vézina
2048,Production Supervisor,Eric Fox Hays
2048,Sound Mixer,James Kusan
2048,Visual Effects Supervisor,Dale Fay
2048,Digital Producer,Lisa Spence
1495,Editor,Dody Dorn
1495,Director,Ridley Scott
1495,Original Music Composer,Harry Gregson-Williams
1495,Sound Editor,Christopher Assells
1495,Art Direction,John King
1495,Music Supervisor,Marc Streitenfeld
1495,Post-Production Manager,Patrick Esposito
1495,Construction Coordinator,Alain Brochu
1495,Sculptor,Colin Jackman
1495,Rigging Grip,Emanuele Salvatore
1495,Casting Associate,Tannis Vallely
1495,Post Production Assistant,Carmen Ruiz de Huidobro
1495,Sequence Supervisor,Adam Gascoyne
1495,Rigging Gaffer,Dean Brkic
1495,Aerial Director of Photography,John Marzano
1495,Transportation Coordinator,Brian Baverstock
1495,Dialogue Editor,Simon Chase
1495,Art Department Assistant,Saida Elidrissi
1495,Additional Camera,Brahim Ait Belkas
1495,CGI Supervisor,John Harvey
1495,Unit Publicist,Quinn Donoghue
10137,Music,Alan Silvestri
10137,Screenplay,M. Night Shyamalan
10137,Director,Rob Minkoff
10137,Editor,Tom Finan
10198,Executive Producer,John Lasseter
10198,Director,Ron Clements
10198,Screenplay,Ron Clements
10198,Director,John Musker
10198,Screenplay,John Musker
10198,Supervising Animator,Bruce W. Smith
10198,Sound Designer,Odin Benitez
10198,Screenplay,Rob Edwards
10198,Casting,Jen Rudin
10198,Layout,Robert St. Pierre
10198,Story,Greg Erb
10198,Background Designer,Gregory Miller
10198,Casting,Curtis A. Koller
10198,Sound Re-Recording Mixer,Dean A. Zupancic
10198,Supervising Animator,Mark Henn
10198,Characters,Tom Ellery
10198,Music Supervisor,Tom MacDougall
10198,Storyboard,Nicole Mitchell
10198,Associate Producer,Craig Sost
10198,Supervising Animator,Anthony DeRosa
10198,Background Designer,Sunny Apinchapong
10198,Background Designer,Donna Prince
10198,Layout,Jennifer Yuan
10198,Characters,Bill Schwab
10198,Compositors,Claire Williams
10198,Layout,James P. Alles
10198,Background Designer,Kelly McGraw
10198,Background Designer,Michael Humphries
10198,Visual Effects Supervisor,Kyle Odermatt
10198,Layout,Rasoul Azadani
10198,Background Designer,Doug Ball
10198,Layout,Jason Hand
10198,Supervising Animator,Randy Haycock
10198,Visual Development,Jim Martin
10198,Visual Development,Sai Ping Lok
10198,Supervising Animator,Mike Surrey
10198,Story,Jason Oremland
10198,Original Story,E.D. Baker
10198,Executive Producer,Aghi Koh
10198,Visual Development,Ed Li
286217,Director,Ridley Scott
286217,Costume Design,Janty Yates
286217,Special Effects Supervisor,Neil Corbould
286217,Casting,Zsolt Csutak
286217,Casting,Carmen Cuba
286217,Sound Re-Recording Mixer,Paul Massey
286217,Set Decoration,Celia Bobak
286217,Set Decoration,Zoltán Horváth
286217,Sound Designer,Michael Fentum
286217,VFX Editor,Mark Carr
286217,Art Department Coordinator,Éva Zöld
286217,Wigmaker,Alex Rouse
286217,Visual Effects Supervisor,Brooke Lyndon-Stanford
286217,ADR & Dubbing,Rachael Tate
286217,Visual Effects Producer,Daniel Matley
286217,Armorer,Péter Behan
286217,Seamstress,Zsofia Laczko
286217,Art Direction,László Rajk
286217,Carpenter,Norbert Alte Fieszl
286217,Orchestrator,David Butterworth
286217,CG Supervisor,Martin Waters
1635,Director,Michael Bay
1635,Producer,Michael Bay
1635,Sound Effects Editor,Michael Payne
1635,Special Effects Coordinator,John Frazier
1635,Visual Effects Supervisor,Eric Brevig
1635,Production Design,Nigel Phelps
1635,Set Decoration,Rosemary Brandenburg
1635,Sound Effects Editor,Christopher Assells
1635,Screenplay,Alex Kurtzman
1635,Screenplay,Roberto Orci
1635,Original Music Composer,Steve Jablonsky
1635,Dialogue Editor,David A. Whittaker
1635,Makeup Artist,Greg Funk
1635,Music Editor,Del Spiva
1635,Key Costumer,Kim M. Holly
1635,Sound Editor,David Werntz
1635,Sound Effects Editor,Chris Hogan
1635,Casting,Christine Globke Saric
24113,Director,Peter Chelsom
9679,Producer,Jerry Bruckheimer
9679,Associate Producer,Pat Sandston
9679,Editor,Chris Lebenzon
9679,Editor,Roger Barton
9679,Editor,Tom Muldoon
9679,Director,Dominic Sena
9679,Set Decoration,Don Diers
9679,Stunts,Nancy Young
9679,Art Direction,Stacey R. Litoff
98,Original Music Composer,Hans Zimmer
98,Director,Ridley Scott
98,Executive Producer,Ridley Scott
98,Director of Photography,John Mathieson
98,Set Decoration,Crispian Sallis
98,Editor,Pietro Scalia
98,Sound,Scott Martin Gershin
98,Art Direction,Keith Pain
98,Assistant Art Director,Adam O'Neill
98,Associate Producer,Terry Needham
98,Sound Effects Editor,Christopher Assells
98,Casting Associate,Stephanie Corsalini
98,Property Master,Graeme Purdy
98,Camera Operator,Branko Knez
98,Sound Re-Recording Mixer,Scott Millan
98,Stunt Coordinator,Phil Neilson
98,First Assistant Editor,Chisako Yokoyama
98,Camera Operator,Peter Taylor
98,Sound Re-Recording Mixer,Frank A. Montaño
98,Unit Publicist,Rob Harris
98,ADR & Dubbing,Chris Jargo
98,ADR & Dubbing,David A. Cohen
98,Visual Effects Supervisor,Rob Harvey
98,CG Supervisor,Laurent Hugueniot
98,Scenic Artist,Cynthia Sadler
98,Visual Effects Editor,Wesley Sewell
98,Casting,Mustapha Charif
98,Casting,Kathleen Mackie
98,First Assistant Editor,Michael Reynolds
98,Location Manager,Mike Higgins
98,Special Effects,John Evans
98,Title Graphics,Robert Dawson
180,Casting,Denise Chamian
180,Director,Steven Spielberg
180,Editor,Michael Kahn
180,Short Story,Philip K. Dick
180,Production Design,Alex McDowell
180,Producer,Jan de Bont
180,Producer,Gerald R. Molen
180,Additional Music,Matthew Ferraro
180,Original Music Composer,Paul Haslinger
180,Associate Producer,Michael Doven
180,Supervising Sound Editor,Richard Hymns
180,Associate Producer,Sergio Mimica-Gezzan
180,Helicopter Camera,Larry Blanford
180,Production Supervisor,Peter M. Tobyansen
180,Sculptor,Fred Arbegast
180,Assistant Art Director,Jeffrey Mossa
180,Boom Operator,Robert Jackson
180,Camera Intern,Keith Dunkerley
180,Key Costumer,Cheryl Beasley Blackwell
180,Script Supervisor,Ana Maria Quintana
180,Construction Coordinator,John Villarino
180,Greensman,Ronald S. Baratie
180,Transportation Captain,Mike Shannon
180,Property Master,Jerry Moss
180,Construction Foreman,Mike Villarino
180,Steadicam Operator,Gregory Lundsgaard
180,Visual Effects Coordinator,Lori Arnold
180,Hairstylist,Lydia Bensimmon
180,Rigging Gaffer,Brian Lukas
180,Casting Assistant,Dena Berman
180,Stunts,Kevin Abercrombie
180,Key Grip,Jim Kwiatkowski
180,Standby Painter,Tony Leonardi
180,Rigging Grip,Kevin Fahey
180,Location Scout,Kathleen Beall
180,Post Production Assistant,Mark George Gillard
180,Propmaker,Marc Braun
180,Software Engineer,Ted Burge
180,Best Boy Electric,Michael Arvanitis
180,Electrician,Robert Amerian Jr.
180,Lighting Supervisor,David Blizard
180,Researcher,Marissa Levin
180,Studio Teachers,Lois Carl
180,2D Artist,Brandon Criswell
180,Grip,Danny Andres
180,Marine Coordinator,Jeff Johnson
180,Lead Animator,Janice Lew
672,Original Music Composer,John Williams
672,Director of Photography,Roger Pratt
672,Director,Chris Columbus
672,Producer,David Heyman
672,Casting,Karen Lindsay-Stewart
672,Makeup Artist,Clare Le Vesconte
672,Conductor,William Ross
672,Art Direction,Mark Bartholomew
672,Art Direction,John King
672,Unit Production Manager,Bernard Bellew
672,Art Direction,Lucinda Thomson
672,First Assistant Editor,Jonathan Lucas
672,Set Production Assistant,Tom Brewster
672,Layout,David Hanks
672,Wardrobe Supervisor,Dan Grace
672,Transportation Coordinator,David Rosenbaum
672,Gaffer,Chuck Finch
672,Construction Coordinator,Amanda Pettett
672,Script Supervisor,Annie Penn
672,Scoring Mixer,Simon Rhodes
672,Visual Effects Producer,Fiona Chilton
672,Wigmaker,Alex Rouse
672,Visual Effects Supervisor,Tim Burke
672,Dialogue Editor,Colin Ritchie
672,Property Master,Barry Wilkinson
672,Location Manager,Nick Daubeny
672,Special Effects Supervisor,John Richardson
672,Production Controller,John Trehy
672,Standby Painter,Paul Couch
672,Researcher,Celia Barnett
672,Production Manager,David Carrigan
672,Boom Operator,June Prinz
672,Sound Mixer,Tim Blackham
672,Painter,Keith Connolly
672,Key Grip,Pat Garrett
672,Makeup Effects,Sarah Nolte
672,Scenic Artist,Marcus Williams
672,Best Boy Electric,David Appleby
672,Lighting Technician,Jamie Knight
672,Finance,Brenda Coxon
672,Negative Cutter,Mo Henry
672,Third Assistant Director,William Dodds
672,Musician,Steve Mair
672,Second Assistant Director,Fiona Richards
672,Animal Coordinator,Gary Gero
672,CG Animator,Mike Cusack
36557,Screenplay,Paul Haggis
36557,Editor,Stuart Baird
36557,Art Direction,Peter Francis
36557,Art Direction,Steven Lawrence
36557,Sound Effects Editor,James Boyle
36557,Director,Martin Campbell
36557,Set Decoration,Simon Wakefield
36557,Sound Effects Editor,James Harrison
36557,Special Effects,Gino De Rossi
36557,Executive Producer,Wayne Anthony
36557,Visual Effects,Martin Body
36557,Assistant Art Director,Peter Dorme
36557,Gaffer,Eddie Knight
36557,Camera Operator,Clive Jackson
36557,Transportation Coordinator,Jiri Husak
36557,Sound Re-Recording Mixer,Chris Burdon
36557,Still Photographer,Susie Allnutt
36557,Greensman,Ian Whiteford
36557,Stunt Coordinator,Gary Powell
36557,Steadicam Operator,Jaromir Sedina
36557,Foley,Paul Hanks
36557,Helicopter Camera,John Marzano
36557,Stunt Coordinator,Pavel Cajzl
36557,Visual Effects Supervisor,Val Wardlaw
36557,Makeup Artist,Hana Surkalova
36557,Production Manager,Sabrina Allaria
36557,Special Effects Coordinator,Pavel Sagner
36557,Digital Intermediate,Maria Stroka
36557,First Assistant Editor,Kate Baird
36557,Location Manager,Simona Serafini
36557,Location Manager,Robin Higgs
36557,Location Manager,Steve Harvey
36557,Script Supervisor,Aminta Townshend
36557,Assistant Director,Lisa Romano
36557,Music Editor,Robin Whittaker
869,Director,Tim Burton
869,Author,Mark Rosenthal
869,Art Direction,Sean Haworth
869,Novel,Pierre Boulle
869,Set Decoration,Rosemary Brandenburg
280,Executive Producer,Gale Anne Hurd
280,Director,James Cameron
280,Editor,Richard A. Harris
280,Costume Design,Marlene Stewart
280,Makeup Artist,Jeff Dawn
280,Stunt Coordinator,Joel Kramer
280,Hairstylist,Robert L. Stevenson
280,Assistant Director,Terry Miller
280,Camera Operator,Mike Benson
280,Script Supervisor,Joyce King
280,Cableman,Knox White
280,Script Supervisor,Trudy Ramirez
280,Casting,Paul Cruz
280,Visual Effects Design Consultant,John Bruno
280,Music Editor,Dan Garde
280,Key Hair Stylist,Peter Tothpal
280,Scoring Mixer,Tim Boyle
11322,Costume Design,Colleen Atwood
11322,Director,Michael Mann
11322,Editor,Paul Rubell
11322,Makeup Artist,Patty York
11322,Original Music Composer,Elliot Goldenthal
11322,Supervising Art Director,Patrick Lumb
11322,Director of Photography,Dante Spinotti
11322,Visual Effects Supervisor,Bill Taylor
11322,Producer,Kevin Misher
11322,Screenplay,Ronan Bennett
11322,Visual Effects Editor,Ken Blackwell
11322,Set Costumer,Claire Hedlund
11322,Foley,John Roesch
11322,Makeup Department Head,Jane Galli
11322,Visual Effects Producer,Kim Lee
11322,Gaffer,Bob E. Krattiger
11322,Visual Effects Editor,Jeremy Bradley
11322,Digital Intermediate,Nick Monton
11322,Second Unit Cinematographer,Gary Jay
11322,Sound Effects Editor,James Morioka
11322,ADR & Dubbing,Russell Farmarco
11322,Assistant Costume Designer,Christine L. Cantella
11322,ADR & Dubbing,Cameron Steenhagen
11322,Key Hair Stylist,Agnes M. Gibicar
11322,Casting Associate,Conor Dooley
11322,Set Costumer,Amber Jordyn
11322,Set Costumer,Amanda McLaughlin
11322,Researcher,Rebekah Burgess
11322,Armorer,Howard Fannon
11322,First Assistant Camera,Chris Cuevas
11322,First Assistant Camera,Dominic Napolitano
11322,Sound Effects Editor,Sandy Berman
11322,First Assistant Editor,Brian Scott Olds
4982,Director,Ridley Scott
4982,Production Design,Arthur Max
4982,Set Decoration,Leslie E. Rollins
4982,Supervising Sound Editor,Per Hallberg
4982,Executive Producer,James Whitaker
4982,Original Music Composer,Marc Streitenfeld
4982,Thanks,Muhammad Ali
4982,Thanks,Joe Frazier
4982,Utility Stunts,John Cenatiempo
4982,Dialogue Editor,Kimaree Long
4982,Camera Operator,Craig Haagensen
4982,Camera Operator,Larry McConkey
4982,Music Editor,Del Spiva
4982,Set Costumer,Hartsell Taylor
4982,Sound Re-Recording Mixer,Bob Beemer
4982,Sound Re-Recording Mixer,Michael Minkler
4982,Sound Effects Editor,Peter Staubli
4982,Casting Associate,Elizabeth Greenberg
4982,Art Department Coordinator,Julia G. Hickman
36955,Editor,Mark Goldblatt
36955,Screenplay,James Cameron
36955,Director,James Cameron
36955,Producer,James Cameron
36955,Executive Producer,Lawrence Kasanoff
36955,Art Direction,Michael Novotny
36955,Set Decoration,Ray Fisher
36955,Visual Effects Supervisor,John Bruno
18487,Director,Tony Scott
18487,Screenplay,Brian Helgeland
18487,Director of Photography,Tobias A. Schliessler
18487,Art Direction,David Swayze
18487,Producer,Richard Baratta
18487,Producer,Todd Black
18487,Costume Supervisor,Thomas Beall
18487,Costume Supervisor,Gail A. Fitzgibbons
18487,Still Photographer,Rico Torres
39451,Director,Paul Weitz
39451,Writer,John Hamburg
39451,Producer,John Hamburg
39451,Music,Stephen Trask
27581,Cinematography,Oliver Wood
27581,Director,Adam McKay
27581,Screenplay,Adam McKay
9268,Original Music Composer,Alan Silvestri
9268,Sound Effects Editor,Doug Jackson
9268,Casting,Bonnie Timmermann
9268,Production Design,Bill Kenney
9268,Set Decoration,Garrett Lewis
9268,Director,Chuck Russell
9268,Location Manager,Peter M. Tobyansen
9268,Screenplay,Tony Puryear
9268,Second Unit Cinematographer,Mike Benson
9268,Assistant Art Director,Dawn Snyder
9268,Visual Effects Art Director,Scott Leberecht
9268,Still Photographer,Bruce McBroom
9268,Visual Effects Producer,Denise Ream
9268,Sound Re-Recording Mixer,Jeffrey J. Haboush
9268,Supervising Sound Editor,Alan Robert Murray
9268,Dialogue Editor,Lucy Coldsnow-Smith
9268,Sound Effects Editor,John Voss Bonds Jr.
9268,Construction Coordinator,Marvin Salsberg
9268,Visual Effects Supervisor,John E. Sullivan
9268,Hairstylist,Beatrice De Alba
9268,Sound Effects Editor,Walter Newman
9268,Property Master,Joe Olsen
9268,Visual Effects Producer,Lisa Fisher
68718,Director,Quentin Tarantino
68718,Casting,Victoria Thomas
68718,Executive Producer,Bob Weinstein
68718,Unit Production Manager,James W. Skotchdopole
68718,Thanks,Sacha Baron Cohen
68718,Production Design,J. Michael Riva
68718,Dialect Coach,Tim Monich
68718,Costume Design,Sharen Davis
68718,Art Direction,Page Buckner
68718,Producer,Reginald Hudlin
68718,First Assistant Editor,Andrew S. Eisen
68718,Producer,Pilar Savone
68718,Foley,Gary A. Hecker
68718,Makeup Effects,Gino Crognale
68718,First Assistant Editor,Greg D'Auria
68718,Makeup Effects,Jake Garber
68718,Dialogue Editor,Michael Hertlein
68718,Studio Teachers,Lauri Mills
68718,Still Photographer,Andrew Cooper
68718,Production Supervisor,Molly Allen
68718,Music Editor,Robb Boyd
68718,Set Designer,Molly Mikula
68718,Production Supervisor,Marc A. Hammer
68718,Makeup Artist,Tysuela Hill-Scott
68718,Transportation Coordinator,A. Welch Lambeth
68718,Transportation Coordinator,Steve Duncan
68718,Grip,Bruce Del Castillo
68718,Stunts,Craig Branham
68718,Assistant Director,William Paul Clark
10545,Songs,Alan Menken
10545,Screenplay,Irene Mecchi
10545,Co-Producer,Roy Conli
10545,Story,Tab Murphy
10545,Director,Gary Trousdale
10545,Director,Kirk Wise
10545,Screenplay,Noni White
10545,Music Editor,Mark Green
10545,Visual Development,Rick Maki
10545,Layout,Jennifer Yuan
10545,Animation,Roberto Casale
10545,Dialogue Editor,Dan M. Rich
11688,Original Music Composer,John Debney
11688,Casting,Ruth Lambert
11688,Casting,Mary Hidalgo
11688,Original Story,Roger Allers
11688,Director,Mark Dindal
11688,Producer,Randy Fullmer
11688,Editor,Pam Ziegenhagen
11688,Animation,Tim Allen
11688,Director of Photography,Thomas Baker
11688,First Assistant Editor,Paul Carrera
11688,Co-Art Director,Thomas Cardone
76163,Executive Producer,Jason Constantine
76163,Second Unit Cinematographer,Harvey Harrison
76163,Director,Simon West
76163,Story,Richard Wenk
76163,Story,Ken Kaufman
76163,Editor,Todd E. Miller
76163,Visual Effects Producer,Scott Coulter
76163,Costume Design,Lizz Wolf
76163,Dialogue Editor,Christopher Eakins
76163,Story,David Agosto
76163,Camera Operator,Orlin Ruevski
76163,Supervising Art Director,Adam A. Makin
76163,Set Costumer,Jasmina Vasileva
76163,Costume Supervisor,Anna Gelinova
76163,Property Master,Dirk Buchmann
76163,Digital Intermediate,Bruce Lomet
76163,Still Photographer,Frank Masi
76163,Visual Effects Art Director,Simeon Asenov
76163,Helicopter Camera,John Marzano
76163,Visual Effects Supervisor,Abhinav Sah
76163,Unit Publicist,Gregg Brilliant
76163,Makeup Artist,Valentin Valov
76163,Camera Operator,Michael Applebaum
76163,Visual Effects Supervisor,Stefan Tchakarov
76163,Set Costumer,Patricia Gorman
76163,Transportation Coordinator,Lubomir Evtimov
76163,Script Supervisor,Rebecca Qin Jiang
2059,Original Music Composer,Trevor Rabin
2059,Director,Jon Turteltaub
2059,Screenplay,Jim Kouf
2059,Executive Producer,Charles Segars
2059,Makeup Designer,Kris Evans
2059,Supervising Art Director,Ray Chan
2059,Production Supervisor,Douglas C. Merrifield
2059,Visual Effects Coordinator,Andy Foster
2059,Script Supervisor,Alicia Accardo
2059,Visual Effects Producer,Kathy Chasen-Hay
2059,Construction Coordinator,Greg John Callas
2059,Transportation Coordinator,Bryce Guy Williams
2059,Electrician,Russell Ayer
2059,Production Illustrator,Darek Gogol
2059,Executive In Charge Of Production,KristieAnne Reed
2059,Special Effects Coordinator,J.C. Brotherhood
2059,Hair Department Head,Matt Danon
2059,Stunt Coordinator,George Marshall Ruge
2059,Construction Foreman,Bert Rodriguez
2059,Production Controller,Julie Jones
2059,Lighting Technician,Dylan Rush
2486,Producer,John Davis
2486,Casting,Priscilla John
2486,Editor,Masahiro Hirakubo
2486,Director of Photography,Hugh Johnson
2486,Director,Stefen Fangmeier
2486,Visual Effects Supervisor,Samir Hoon
2486,Visual Effects Supervisor,Michael J. McAlister
2486,Stunts,James Bamford
16523,Director,Spike Jonze
16523,Producer,John B. Carls
16523,Producer,Maurice Sendak
116711,Director,Chris Wedge
116711,Screenplay,James V. Hart
116711,Production Design,William Joyce
116711,Animation Supervisor,Galen T. Chu
116711,Cinematography,Renato Falcão
116711,Storyboard,Bob Camp
116711,Camera Department Manager,Harald Kraut
37710,Costume Design,Colleen Atwood
37710,Casting,Susie Figgis
37710,Director,Florian Henckel von Donnersmarck
37710,Screenplay,Christopher McQuarrie
37710,Screenplay,Julian Fellowes
37710,Original Story,Jérôme Salle
37710,Co-Producer,Denis O'Sullivan
37710,Executive Producer,Olivier Courson
37710,Art Direction,Susanna Codognato
37710,Line Producer,David Nichols
9946,Sound Effects Editor,Christopher Assells
9946,Director,Peter Hyams
9946,Director of Photography,Peter Hyams
9946,Producer,Armyan Bernstein
9946,Co-Producer,Andrew W. Marlowe
9946,Writer,Andrew W. Marlowe
9946,Executive Producer,Thomas A. Bliss
9946,Production Coordinator,David Collier
9946,Editor,Jeff Gullo
9946,Foley,Jeffrey Wilhoit
9946,Set Designer,Greg Berry
9946,Unit Production Manager,Paul Deason
9946,Steadicam Operator,Stephen S. Campanelli
9946,Art Department Coordinator,Cheree Welsh
9946,Script Supervisor,Tricia Ronten
9946,Visual Effects Art Director,Ian Hunter
9946,Transportation Captain,Mike Shannon
9946,Sound Re-Recording Mixer,Michael Minkler
9946,Still Photographer,Zade Rosenthal
9946,Camera Operator,David Norris
9946,Visual Effects Editor,Zeke Morales
9946,Sound Effects Editor,Hector C. Gika
9946,Visual Effects Editor,Kosta Saric
9946,Hair Designer,Peter Tothpal
9946,Key Hair Stylist,Jennifer Bell
9946,Sound Effects Editor,Scott Sanders
9946,Set Designer,Jeffrey Beck
9946,Visual Effects Producer,Kurt Williams
9946,Visual Effects Supervisor,Eric Durst
9946,Rigging Gaffer,Charlie McIntyre
9946,Location Manager,Kokayi Ampah
9946,Location Manager,Michael Haro
9946,Color Timer,Phil Hetos
9946,Storyboard,James Doh
9946,Craft Service,Tim Gonzales
9946,Set Production Assistant,Kenny Chaplin
9946,Driver,John Armstrong
9946,Digital Compositors,Kenneth Au
9946,Helicopter Camera,Craig Dyer
9946,Loader,Paul Shane Durazo
9946,Projection,Justin Blaustein
9946,Systems Administrators & Support,Greg Bradner
9946,Rigging Grip,Brad Duenkel
9946,3D Artist,Ivan DeWolf
1372,Production Design,Dan Weil
1372,Casting,Moonyeenn Lee
1372,Special Effects,Neil Corbould
1372,Director,Edward Zwick
1372,Producer,Darrell James Roodt
1372,Hairstylist,Sharon Martin
1372,Visual Effects,Romulo Adriano Jr.
1372,Stunt Double,Francois Grobbelaar
1372,Stunt Double,Mick 'Stuntie' Milligan
1372,Executive Producer,Len Amato
1372,Art Direction,Daran Fulham
1372,Supervising Art Director,Ray Chan
1372,Producer,Josh Gummersall
1372,Property Master,Paul Hedges
1372,Still Photographer,Jaap Buitendijk
1372,Foley,Alyson Dee Moore
1372,Sound Re-Recording Mixer,Anna Behlmer
1372,Production Manager,Alan Shearer
1372,Scenic Artist,Liz van den Berg
1372,Visual Effects Editor,Neil Greenberg
1372,Camera Operator,Leigh Mackenzie
1372,Helicopter Camera,Adam Dale
1372,Digital Intermediate,Donnie Creighton
1372,Transportation Coordinator,Brian Baverstock
1372,Unit Publicist,Rob Harris
106646,Director,Martin Scorsese
106646,Casting,Ellen Lewis
106646,Post Production Supervisor,Kelley Cribben
106646,ADR & Dubbing,David Boulton
106646,Dialect Coach,Tim Monich
106646,Art Direction,Chris Shriver
106646,ADR & Dubbing,Bruce Winant
106646,Music Supervisor,Randall Poster
106646,Producer,Emma Tillinger Koskoff
106646,Compositors,Brian Sales
106646,Set Decoration,Ellen Christiansen
106646,First Assistant Sound Editor,Chris Fielder
106646,Thanks,Michael Bloomberg
106646,Stunts,Stephen A. Pope
106646,Stunts,Christopher Place
106646,ADR & Dubbing,Greg Zimmerman
106646,Assistant Costume Designer,Christopher Peterson
106646,Assistant Director,Adam Somner
106646,Co-Producer,Adam Somner
106646,Stunts,Peter Epstein
106646,Stunts,David Hugghins
106646,Associate Producer,Marianne Bower
106646,Thanks,Michael Storm Raven
106646,Makeup Department Head,Mindy Hall
106646,Assistant Art Director,John Pollard
106646,Dialogue Editor,Philip Stockton
106646,Stunts,Drew Leary
106646,Stunts,Trevor Habberstad
106646,Visual Effects Supervisor,Craig Barron
106646,Visual Effects Supervisor,Joe Farrell
106646,Electrician,Edward Cohen
106646,Hairstylist,Kathryn Blondell
106646,Second Unit Cinematographer,Robert Legato
106646,Script Supervisor,Renee Burke
106646,Assistant Art Director,Jonathan Arkin
106646,Digital Intermediate,Élodie Ichter
106646,Hairstylist,Valerie Velez
106646,Grip,Shaun Lowry
106646,Stunts,Victor Paguia
106646,Casting Associate,Allison Hall
106646,Casting Associate,Matthew Maisto
106646,ADR & Dubbing,Chris Navarro
106646,Grip,Joey Evora
106646,Makeup Artist,Mary Anne Spano
106646,Foley,Heather Gross
106646,Script Supervisor,Holly Unterberger
106646,Digital Intermediate,Yvan Lucas
106646,Stunts,Mark Fichera
106646,Casting Associate,Meghan Rafferty
106646,Music,Chris Fogel
106646,Set Costumer,Cookie Lopez
106646,Set Medic,Kathleen Fellegara
106646,Assistant Director,Julie A. Bloom
106646,ADR & Dubbing,Brent Planiden
106646,Boom Operator,Bret Scheinfeld
106646,ADR & Dubbing,Timothy Siddall
106646,ADR & Dubbing,Billy Theriot
106646,Animation Supervisor,Bernd Angerer
106646,Compositors,Dave Levine
106646,Visual Effects,Luca Gabriele Rossetti
106646,Stunts,Nicole Callender
106646,Stunts,William Cote
106646,Stunts,Balint Pinczehelyi
106646,Stunts,Chris Barnes
106646,First Assistant Camera,Bobby Mancuso
106646,Electrician,Jason Montague
106646,Grip,Chad Lear Plunkett
106646,Grip,Zachary Poots
106646,Lighting Technician,Harry Pray IV
106646,Dialect Coach,Tanya Blumstein
106646,Stunts,Don Hewitt
414,Casting,Mali Finn
414,Director,Joel Schumacher
414,Story,Lee Batchler
414,Producer,Peter Macgregor-Scott
414,Executive Producer,Benjamin Melniker
563,Casting,Johanna Ray
563,Production Supervisor,Gregory Manson
563,Director,Paul Verhoeven
563,Sound Effects Editor,Dean Beville
563,Novel,Robert A. Heinlein
563,Casting,Elaine J. Huzzar
563,Art Direction,Steven Wolff
563,Production Manager,Robert Latham Brown
563,Steadicam Operator,Stephen St. John
563,Dialogue Editor,Hugo Weng
563,Sound Effects Editor,Warren Hamilton Jr.
563,Sound Effects Editor,Patricio A. Libenson
563,Still Photographer,Stephen Vaughan
563,Sound Effects Editor,Greg Hedgepath
563,Sound Effects Editor,Ed Callahan
563,Dialogue Editor,Michael J. Benavente
83542,Casting,Lucinda Syson
83542,Director,Tom Tykwer
83542,Producer,Stefan Arndt
83542,Costume Design,Kym Barrett
83542,Director,Lilly Wachowski
83542,Screenplay,Lilly Wachowski
83542,Director,Lana Wachowski
83542,Producer,Lana Wachowski
83542,Production Design,Hugh Bateup
83542,Property Master,Simon-Julien Boucherie
83542,Production Manager,Sebastian Neitsch
83542,Makeup Department Head,Heike Merker
83542,Executive Producer,Uwe Schott
83542,Sound Designer,Markus Stemler
83542,Supervising Art Director,Kai Koch
83542,Art Direction,Sabine Engelberg
83542,Producer,Alexander Rodnyansky
83542,Novel,David Mitchell
83542,Property Master,Michael Fechner
83542,Visual Effects Producer,Brett Dowler
83542,Visual Effects Supervisor,Stephane Ceretti
83542,Sculptor,Daniel Aguilarte
83542,Set Designer,Tarnia Nicol
83542,Prop Maker,Cindy Schnitter
83542,Propmaker,Jacob von Dohnanyi
83542,Construction Coordinator,Nadin Meyer
83542,Conceptual Design,George Hull
83542,Visual Effects Producer,Catherine Duncan
83542,Visual Effects Producer,Kerstin Kensy
83542,Costume Supervisor,Meike Schlegel
83542,Transportation Captain,Florian Haeger
83542,Transportation Coordinator,Knuth Sorgers
83542,Set Costumer,Theresa Anna Luther
83542,Camera Operator,Florian Emmerich
83542,Dialogue Editor,Simon Price
83542,Visual Effects Supervisor,Stephane Naze
83542,Visual Effects Supervisor,Dominik Trimborn
83542,Visual Effects Editor,Sam Willing
83542,Steadicam Operator,Marcus Pohlus
83542,Makeup Artist,Natasha Nikolic
83542,Makeup Artist,Sian Richards
83542,Assistant Director,Julie Heskin
83542,Scenic Artist,Mieke Casal
83542,Assistant Art Director,Stephanie Rass
83542,Studio Teachers,Judith Jennings
83542,Location Manager,Carlos Ruiz Boceta
41216,Director,Zack Snyder
41216,Screenplay,John Orloff
314,Original Music Composer,Klaus Badelt
314,Casting,John Papsidera
314,Supervising Art Director,Shepherd Frankel
314,Director,Pitof
314,Costume Design,Angus Strathie
314,Screenplay,John Rogers
314,Art Direction,Dan Hermansen
314,Executive Producer,Robert Kirby
314,Art Direction,Don MacAulay
314,Makeup Effects,Aurora Bergere
314,Layout,Jean-Francois Morissette
314,Associate Producer,Ed Jones
314,Animation Supervisor,Tom Gibbons
314,Construction Coordinator,Charles Leitrants
314,Sound Re-Recording Mixer,David E. Campbell
314,Sound Re-Recording Mixer,Gregg Rudloff
314,Art Department Coordinator,Sharon Thompson
314,Script Supervisor,Cristina Weigmann
